book_id,title,author,author_death_year,author_death_year_disputed,publication_year,source,source_url,language,notes
frankenstein-or-the-modern-prometheus__shelley-mary-wollstonecraft__1818,"Frankenstein; or, the modern prometheus","Shelley, Mary Wollstonecraft",1851,false,1818,gutenberg,https://www.gutenberg.org/ebooks/84,en,publication year via Open Library (earliest edition found; not independently verified)
the-phantom-of-the-opera__leroux-gaston__1910,The Phantom of the Opera,"Leroux, Gaston",1927,false,1910,gutenberg,https://www.gutenberg.org/ebooks/175,en,publication year via Open Library (earliest edition found; not independently verified)
the-germany-and-the-agricola-of-tacitus__tacitus-cornelius__unk,The Germany and the Agricola of Tacitus,"Tacitus, Cornelius",117,false,,gutenberg,https://www.gutenberg.org/ebooks/7524,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
set-in-silver__williamson-c-n-charles-norris__unk,Set in Silver,"Williamson, C. N. (Charles Norris)",1920,false,,gutenberg,https://www.gutenberg.org/ebooks/19412,en,"Open Library match discarded: returned 2012, which is more than 5 years after author's death (1920) -- likely an indexed reprint rather than the original edition; needs manual research; 1 additional co-author(s) not recorded, primary author only"
the-heather-moon__williamson-c-n-charles-norris__unk,The Heather-Moon,"Williamson, C. N. (Charles Norris)",1920,false,,gutenberg,https://www.gutenberg.org/ebooks/19742,en,"publication year not found via Open Library; needs manual research; 1 additional co-author(s) not recorded, primary author only"
the-woman-in-white__collins-wilkie__unk,The Woman in White,"Collins, Wilkie",1889,false,,gutenberg,https://www.gutenberg.org/ebooks/583,en,"Open Library match discarded: returned 1800, which predates author's birth year (1824) -- likely a mismatched search result; needs manual research"
a-midsummer-night-s-dream__shakespeare-william__1600,A Midsummer Night's Dream,"Shakespeare, William",1616,false,1600,gutenberg,https://www.gutenberg.org/ebooks/1514,en,publication year via Open Library (earliest edition found; not independently verified)
the-entailed-hat-or-patty-cannon-s-times__townsend-george-alfred__unk,"The Entailed Hat; Or, Patty Cannon's Times","Townsend, George Alfred",1914,false,,gutenberg,https://www.gutenberg.org/ebooks/19146,en,publication year not found via Open Library; needs manual research
de-profundis__wilde-oscar__1897,De Profundis,"Wilde, Oscar",1900,false,1897,gutenberg,https://www.gutenberg.org/ebooks/921,en,publication year via Open Library (earliest edition found; not independently verified)
the-moonstone__collins-wilkie__unk,The Moonstone,"Collins, Wilkie",1889,false,,gutenberg,https://www.gutenberg.org/ebooks/155,en,"Open Library match discarded: returned 1800, which predates author's birth year (1824) -- likely a mismatched search result; needs manual research"
the-murder-of-roger-ackroyd__christie-agatha__1926,The murder of Roger Ackroyd,"Christie, Agatha",1976,false,1926,gutenberg,https://www.gutenberg.org/ebooks/69087,en,publication year via Open Library (earliest edition found; not independently verified)
trial-by-water__wright-sewell-peaslee__unk,Trial by water,"Wright, Sewell Peaslee",1970,false,,gutenberg,https://www.gutenberg.org/ebooks/76668,en,publication year not found via Open Library; needs manual research
the-secret-adversary__christie-agatha__1922,The Secret Adversary,"Christie, Agatha",1976,false,1922,gutenberg,https://www.gutenberg.org/ebooks/1155,en,publication year via Open Library (earliest edition found; not independently verified)
the-valley-of-fear__doyle-arthur-conan__1914,The Valley of Fear,"Doyle, Arthur Conan",1930,false,1914,gutenberg,https://www.gutenberg.org/ebooks/3289,en,publication year via Open Library (earliest edition found; not independently verified)
biographia-literaria__coleridge-samuel-taylor__1817,Biographia Literaria,"Coleridge, Samuel Taylor",1834,false,1817,gutenberg,https://www.gutenberg.org/ebooks/6081,en,publication year via Open Library (earliest edition found; not independently verified)
his-last-bow-b-some-later-reminiscences-of-sherlock-holmes__doyle-arthur-conan__unk,His last bow : $b Some later reminiscences of Sherlock Holmes,"Doyle, Arthur Conan",1930,false,,gutenberg,https://www.gutenberg.org/ebooks/2350,en,publication year not found via Open Library; needs manual research
celebrated-crimes-complete__dumas-alexandre__unk,Celebrated Crimes (Complete),"Dumas, Alexandre",1870,false,,gutenberg,https://www.gutenberg.org/ebooks/2760,en,"Open Library match discarded: returned 2003, which is more than 5 years after author's death (1870) -- likely an indexed reprint rather than the original edition; needs manual research"
oliver-twist-vol-2-of-3__dickens-charles__unk,"Oliver Twist, Vol. 2 (of 3)","Dickens, Charles",1870,false,,gutenberg,https://www.gutenberg.org/ebooks/47530,en,"Open Library match discarded: returned 2016, which is more than 5 years after author's death (1870) -- likely an indexed reprint rather than the original edition; needs manual research"
anarchism-and-other-essays__goldman-emma__1910,Anarchism and Other Essays,"Goldman, Emma",1940,false,1910,gutenberg,https://www.gutenberg.org/ebooks/2162,en,publication year via Open Library (earliest edition found; not independently verified)
the-adventures-of-tom-sawyer-complete__twain-mark__1875,"The Adventures of Tom Sawyer, Complete","Twain, Mark",1910,false,1875,gutenberg,https://www.gutenberg.org/ebooks/74,en,publication year via Open Library (earliest edition found; not independently verified)
paul-clifford-complete__lytton-edward-bulwer-lytton-baron__unk,Paul Clifford — Complete,"Lytton, Edward Bulwer Lytton, Baron",1873,false,,gutenberg,https://www.gutenberg.org/ebooks/7735,en,publication year not found via Open Library; needs manual research
life-and-letters-of-charles-darwin-volume-1__darwin-charles__unk,Life and Letters of Charles Darwin — Volume 1,"Darwin, Charles",1882,false,,gutenberg,https://www.gutenberg.org/ebooks/2087,en,"Open Library match discarded: returned 2007, which is more than 5 years after author's death (1882) -- likely an indexed reprint rather than the original edition; needs manual research"
ghost-stories-of-an-antiquary__james-m-r-montague-rhodes__1904,Ghost Stories of an Antiquary,"James, M. R. (Montague Rhodes)",1936,false,1904,gutenberg,https://www.gutenberg.org/ebooks/8486,en,publication year via Open Library (earliest edition found; not independently verified)
reminiscences-of-a-stock-operator__lefevre-edwin__1923,Reminiscences of a Stock Operator,"Lefevre, Edwin",1943,false,1923,gutenberg,https://www.gutenberg.org/ebooks/60979,en,publication year via Open Library (earliest edition found; not independently verified)
the-riddle-of-the-sands__childers-erskine__1903,The Riddle of the Sands,"Childers, Erskine",1922,false,1903,gutenberg,https://www.gutenberg.org/ebooks/2360,en,publication year via Open Library (earliest edition found; not independently verified)
more-letters-of-charles-darwin-volume-1-a-record-of-his-work-in-a-series-of-hitherto-unpublished-letters__darwin-charles__unk,More Letters of Charles Darwin — Volume 1: A Record of His Work in a Series of Hitherto Unpublished Letters,"Darwin, Charles",1882,false,,gutenberg,https://www.gutenberg.org/ebooks/2739,en,publication year not found via Open Library; needs manual research
the-secret-agent-a-simple-tale__conrad-joseph__1924,The Secret Agent: A Simple Tale,"Conrad, Joseph",1924,false,1924,gutenberg,https://www.gutenberg.org/ebooks/974,en,publication year via Open Library (earliest edition found; not independently verified)
the-thirty-nine-steps__buchan-john__1915,The Thirty-Nine Steps,"Buchan, John",1940,false,1915,gutenberg,https://www.gutenberg.org/ebooks/558,en,publication year via Open Library (earliest edition found; not independently verified)
the-mystery-of-the-yellow-room__leroux-gaston__1928,The Mystery of the Yellow Room,"Leroux, Gaston",1927,false,1928,gutenberg,https://www.gutenberg.org/ebooks/1685,en,publication year via Open Library (earliest edition found; not independently verified)
the-call-of-cthulhu__lovecraft-h-p-howard-phillips__1928,The call of Cthulhu,"Lovecraft, H. P. (Howard Phillips)",1937,false,1928,gutenberg,https://www.gutenberg.org/ebooks/68283,en,publication year via Open Library (earliest edition found; not independently verified)
the-red-house-mystery__milne-a-a-alan-alexander__1922,The Red House Mystery,"Milne, A. A. (Alan Alexander)",1956,false,1922,gutenberg,https://www.gutenberg.org/ebooks/1872,en,publication year via Open Library (earliest edition found; not independently verified)
the-cask-of-amontillado__poe-edgar-allan__1846,The Cask of Amontillado,"Poe, Edgar Allan",1849,false,1846,gutenberg,https://www.gutenberg.org/ebooks/1063,en,publication year via Open Library (earliest edition found; not independently verified)
the-great-god-pan__machen-arthur__1894,The Great God Pan,"Machen, Arthur",1947,false,1894,gutenberg,https://www.gutenberg.org/ebooks/389,en,publication year via Open Library (earliest edition found; not independently verified)
children-of-the-whirlwind__scott-leroy__1921,Children of the Whirlwind,"Scott, Leroy",1929,false,1921,gutenberg,https://www.gutenberg.org/ebooks/3321,en,publication year via Open Library (earliest edition found; not independently verified)
tales-of-terror-and-mystery__doyle-arthur-conan__1919,Tales of Terror and Mystery,"Doyle, Arthur Conan",1930,false,1919,gutenberg,https://www.gutenberg.org/ebooks/537,en,publication year via Open Library (earliest edition found; not independently verified)
the-roll-of-honour-volume-1-b-a-biographical-record-of-all-members-of-his-majesty-s-naval-and-military-forces-who-have-fallen-in-the-war__ruvigny-et-raineval-melville-henry-massue-marquis-de__unk,"The Roll of Honour, Volume 1 : $b A biographical record of all members of His Majesty's naval  and military forces who have fallen in the war","Ruvigny et Raineval, Melville Henry Massue, marquis de",1921,false,,gutenberg,https://www.gutenberg.org/ebooks/75883,en,publication year not found via Open Library; needs manual research
love-at-arms-b-being-a-narrative-excerpted-from-the-chronicles-of-urbino-during-the-dominion-of-the-high-and-mighty-messer-guidobaldo-da-montefeltro__sabatini-rafael__unk,"Love-at-arms : $b being a narrative excerpted from the chronicles of Urbino, during the dominion of the high and mighty Messer Guidobaldo da Montefeltro","Sabatini, Rafael",1950,false,,gutenberg,https://www.gutenberg.org/ebooks/3530,en,publication year not found via Open Library; needs manual research
the-zeppelin-s-passenger__oppenheim-e-phillips-edward-phillips__1918,The Zeppelin's Passenger,"Oppenheim, E. Phillips (Edward Phillips)",1946,false,1918,gutenberg,https://www.gutenberg.org/ebooks/1931,en,publication year via Open Library (earliest edition found; not independently verified)
the-secret-of-the-night__leroux-gaston__1914,The Secret of the Night,"Leroux, Gaston",1927,false,1914,gutenberg,https://www.gutenberg.org/ebooks/1686,en,publication year via Open Library (earliest edition found; not independently verified)
the-phantom-rickshaw-and-other-ghost-stories__kipling-rudyard__1899,"The Phantom 'Rickshaw, and Other Ghost Stories","Kipling, Rudyard",1936,false,1899,gutenberg,https://www.gutenberg.org/ebooks/2806,en,publication year via Open Library (earliest edition found; not independently verified)
the-grand-babylon-hotel__bennett-arnold__1902,The Grand Babylon Hôtel,"Bennett, Arnold",1931,false,1902,gutenberg,https://www.gutenberg.org/ebooks/2813,en,publication year via Open Library (earliest edition found; not independently verified)
ann-veronica-a-modern-love-story__wells-h-g-herbert-george__unk,Ann Veronica: A Modern Love Story,"Wells, H. G. (Herbert George)",1946,false,,gutenberg,https://www.gutenberg.org/ebooks/524,en,"Open Library match discarded: returned 2014, which is more than 5 years after author's death (1946) -- likely an indexed reprint rather than the original edition; needs manual research"
mr-standfast__buchan-john__1918,Mr. Standfast,"Buchan, John",1940,false,1918,gutenberg,https://www.gutenberg.org/ebooks/560,en,publication year via Open Library (earliest edition found; not independently verified)
love-s-labour-s-lost__shakespeare-william__1598,Love's Labour's Lost,"Shakespeare, William",1616,false,1598,gutenberg,https://www.gutenberg.org/ebooks/1510,en,publication year via Open Library (earliest edition found; not independently verified)
the-city-of-god-volume-i__augustine-of-hippo-saint__unk,"The City of God, Volume I","Augustine, of Hippo, Saint",430,false,,gutenberg,https://www.gutenberg.org/ebooks/45304,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
narrative-of-the-captivity-and-restoration-of-mrs-mary-rowlandson__rowlandson-mary-white__unk,Narrative of the Captivity and Restoration of Mrs. Mary Rowlandson,"Rowlandson, Mary White",1711,false,,gutenberg,https://www.gutenberg.org/ebooks/851,en,publication year not found via Open Library; needs manual research
the-yellow-crayon__oppenheim-e-phillips-edward-phillips__1903,The Yellow Crayon,"Oppenheim, E. Phillips (Edward Phillips)",1946,false,1903,gutenberg,https://www.gutenberg.org/ebooks/1849,en,publication year via Open Library (earliest edition found; not independently verified)
the-insidious-dr-fu-manchu__rohmer-sax__1913,The Insidious Dr. Fu Manchu,"Rohmer, Sax",1959,false,1913,gutenberg,https://www.gutenberg.org/ebooks/173,en,publication year via Open Library (earliest edition found; not independently verified)
poirot-investigates__christie-agatha__1924,Poirot Investigates,"Christie, Agatha",1976,false,1924,gutenberg,https://www.gutenberg.org/ebooks/61262,en,publication year via Open Library (earliest edition found; not independently verified)
under-the-red-dragon-a-novel__grant-james__unk,Under the Red Dragon: A Novel,"Grant, James",1887,false,,gutenberg,https://www.gutenberg.org/ebooks/53874,en,publication year not found via Open Library; needs manual research
the-case-book-of-sherlock-holmes__doyle-arthur-conan__1927,The case-book of Sherlock Holmes,"Doyle, Arthur Conan",1930,false,1927,gutenberg,https://www.gutenberg.org/ebooks/69700,en,publication year via Open Library (earliest edition found; not independently verified)
the-man-in-the-brown-suit__christie-agatha__1924,The Man in the Brown Suit,"Christie, Agatha",1976,false,1924,gutenberg,https://www.gutenberg.org/ebooks/61168,en,publication year via Open Library (earliest edition found; not independently verified)
at-the-mountains-of-madness__lovecraft-h-p-howard-phillips__unk,At the mountains of madness,"Lovecraft, H. P. (Howard Phillips)",1937,false,,gutenberg,https://www.gutenberg.org/ebooks/70652,en,"Open Library match discarded: returned 1964, which is more than 5 years after author's death (1937) -- likely an indexed reprint rather than the original edition; needs manual research"
washington-confidential__lait-jack__1951,Washington Confidential,"Lait, Jack",1954,false,1951,gutenberg,https://www.gutenberg.org/ebooks/63469,en,"publication year via Open Library (earliest edition found; not independently verified); 1 additional co-author(s) not recorded, primary author only"
the-seven-dials-mystery__christie-agatha__1920,The Seven Dials mystery,"Christie, Agatha",1976,false,1920,gutenberg,https://www.gutenberg.org/ebooks/75288,en,publication year via Open Library (earliest edition found; not independently verified)
the-plymouth-express-affair__christie-agatha__unk,The Plymouth Express Affair,"Christie, Agatha",1976,false,,gutenberg,https://www.gutenberg.org/ebooks/66446,en,"Open Library match discarded: returned 2012, which is more than 5 years after author's death (1976) -- likely an indexed reprint rather than the original edition; needs manual research"
the-hunter-s-lodge-case__christie-agatha__unk,The Hunter's Lodge Case,"Christie, Agatha",1976,false,,gutenberg,https://www.gutenberg.org/ebooks/67160,en,publication year not found via Open Library; needs manual research
the-knights-of-the-cross-or-krzyzacy-historical-romance__sienkiewicz-henryk__unk,"The Knights of the Cross, or, Krzyzacy: Historical Romance","Sienkiewicz, Henryk",1916,false,,gutenberg,https://www.gutenberg.org/ebooks/9473,en,"Open Library match discarded: returned 2009, which is more than 5 years after author's death (1916) -- likely an indexed reprint rather than the original edition; needs manual research"
weird-tales-volume-1-number-4-june-1923-the-unique-magazine__various__unk,"Weird Tales, Volume 1, Number 4, June, 1923: The unique magazine",Various,,false,,gutenberg,https://www.gutenberg.org/ebooks/69608,en,publication year not found via Open Library; needs manual research; author death year unknown (Gutendex has no record)
the-missing-will__christie-agatha__unk,The Missing Will,"Christie, Agatha",1976,false,,gutenberg,https://www.gutenberg.org/ebooks/67173,en,"Open Library match discarded: returned 2013, which is more than 5 years after author's death (1976) -- likely an indexed reprint rather than the original edition; needs manual research"
the-torrents-of-spring__turgenev-ivan-sergeevich__unk,The Torrents of Spring,"Turgenev, Ivan Sergeevich",1883,false,,gutenberg,https://www.gutenberg.org/ebooks/9911,en,"Open Library match discarded: returned 1897, which is more than 5 years after author's death (1883) -- likely an indexed reprint rather than the original edition; needs manual research"
the-big-four__christie-agatha__1927,The Big Four,"Christie, Agatha",1976,false,1927,gutenberg,https://www.gutenberg.org/ebooks/70114,en,publication year via Open Library (earliest edition found; not independently verified)
the-mystery-of-the-blue-train__christie-agatha__1928,The mystery of the Blue Train,"Christie, Agatha",1976,false,1928,gutenberg,https://www.gutenberg.org/ebooks/72824,en,publication year via Open Library (earliest edition found; not independently verified)
the-sex-life-of-the-gods__knerr-m-e-michael-e__unk,The Sex Life of the Gods,"Knerr, M. E. (Michael E.)",1999,false,,gutenberg,https://www.gutenberg.org/ebooks/40284,en,publication year not found via Open Library; needs manual research
weird-tales-volume-1-number-1-march-1923-the-unique-magazine__various__unk,"Weird Tales, Volume 1, Number 1, March 1923: The unique magazine",Various,,false,,gutenberg,https://www.gutenberg.org/ebooks/68957,en,publication year not found via Open Library; needs manual research; author death year unknown (Gutendex has no record)
unnatural-death__sayers-dorothy-l-dorothy-leigh__1927,Unnatural death,"Sayers, Dorothy L. (Dorothy Leigh)",1957,false,1927,gutenberg,https://www.gutenberg.org/ebooks/70008,en,publication year via Open Library (earliest edition found; not independently verified)
changeling-and-other-stories__byrne-donn__1920,"Changeling, and Other Stories","Byrne, Donn",1928,false,1920,gutenberg,https://www.gutenberg.org/ebooks/59892,en,publication year via Open Library (earliest edition found; not independently verified)
treasure-island__stevenson-robert-louis__1880,Treasure Island,"Stevenson, Robert Louis",1894,false,1880,gutenberg,https://www.gutenberg.org/ebooks/120,en,publication year via Open Library (earliest edition found; not independently verified)
adventures-of-huckleberry-finn__twain-mark__1876,Adventures of Huckleberry Finn,"Twain, Mark",1910,false,1876,gutenberg,https://www.gutenberg.org/ebooks/76,en,publication year via Open Library (earliest edition found; not independently verified)
the-wonderful-wizard-of-oz__baum-l-frank-lyman-frank__unk,The Wonderful Wizard of Oz,"Baum, L. Frank (Lyman Frank)",1919,false,,gutenberg,https://www.gutenberg.org/ebooks/55,en,"Open Library match discarded: returned 1970, which is more than 5 years after author's death (1919) -- likely an indexed reprint rather than the original edition; needs manual research"
the-enchanted-april__von-arnim-elizabeth__1922,The Enchanted April,"Von Arnim, Elizabeth",1941,false,1922,gutenberg,https://www.gutenberg.org/ebooks/16389,en,publication year via Open Library (earliest edition found; not independently verified)
the-man-upstairs-and-other-stories__wodehouse-p-g-pelham-grenville__1926,The Man Upstairs and Other Stories,"Wodehouse, P. G. (Pelham Grenville)",1975,false,1926,gutenberg,https://www.gutenberg.org/ebooks/6768,en,publication year via Open Library (earliest edition found; not independently verified)
one-woman-being-the-second-part-of-a-romance-of-sussex__ollivant-alfred__unk,One Woman: Being the Second Part of a Romance of Sussex,"Ollivant, Alfred",1927,false,,gutenberg,https://www.gutenberg.org/ebooks/57641,en,publication year not found via Open Library; needs manual research
only-a-girl-s-love__garvice-charles__unk,Only a girl's love,"Garvice, Charles",1920,false,,gutenberg,https://www.gutenberg.org/ebooks/53416,en,"Open Library match discarded: returned 1980, which is more than 5 years after author's death (1920) -- likely an indexed reprint rather than the original edition; needs manual research"
desperate-remedies__hardy-thomas__unk,Desperate Remedies,"Hardy, Thomas",1928,false,,gutenberg,https://www.gutenberg.org/ebooks/3044,en,"Open Library match discarded: returned 1800, which predates author's birth year (1840) -- likely a mismatched search result; needs manual research"
famous-affinities-of-history-the-romance-of-devotion-vol-1-4-complete__orr-lyndon__2012,"Famous Affinities of History: The Romance of Devotion. Vol 1-4, Complete","Orr, Lyndon",,false,2012,gutenberg,https://www.gutenberg.org/ebooks/4693,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
two-on-a-tower__hardy-thomas__unk,Two on a Tower,"Hardy, Thomas",1928,false,,gutenberg,https://www.gutenberg.org/ebooks/3146,en,"Open Library match discarded: returned 1800, which predates author's birth year (1840) -- likely a mismatched search result; needs manual research"
king-arthur-and-the-knights-of-the-round-table__malory-thomas-sir__unk,King Arthur and the Knights of the Round Table,"Malory, Thomas, Sir",1471,false,,gutenberg,https://www.gutenberg.org/ebooks/36462,en,"Open Library match discarded: returned 1858, which is more than 5 years after author's death (1471) -- likely an indexed reprint rather than the original edition; needs manual research"
a-heart-song-of-to-day-disturbed-by-fire-from-the-unruly-member-a-novel__savigny-annie-g-annie-gregg__unk,A Heart-Song of To-day (Disturbed by Fire from the 'Unruly Member'): A Novel,"Savigny, Annie G. (Annie Gregg)",1901,false,,gutenberg,https://www.gutenberg.org/ebooks/7184,en,publication year not found via Open Library; needs manual research
one-of-the-six-hundred-a-novel__grant-james__unk,One of the Six Hundred: A Novel,"Grant, James",1887,false,,gutenberg,https://www.gutenberg.org/ebooks/55179,en,"Open Library match discarded: returned 2011, which is more than 5 years after author's death (1887) -- likely an indexed reprint rather than the original edition; needs manual research"
the-murder-on-the-links__christie-agatha__1923,The Murder on the Links,"Christie, Agatha",1976,false,1923,gutenberg,https://www.gutenberg.org/ebooks/58866,en,publication year via Open Library (earliest edition found; not independently verified)
the-amazing-marriage-complete__meredith-george__unk,The Amazing Marriage — Complete,"Meredith, George",1909,false,,gutenberg,https://www.gutenberg.org/ebooks/4488,en,"Open Library match discarded: returned 2006, which is more than 5 years after author's death (1909) -- likely an indexed reprint rather than the original edition; needs manual research"
the-brothers-karamazov__dostoyevsky-fyodor__unk,The Brothers Karamazov,"Dostoyevsky, Fyodor",1881,false,,gutenberg,https://www.gutenberg.org/ebooks/28054,en,"Open Library match discarded: returned 1899, which is more than 5 years after author's death (1881) -- likely an indexed reprint rather than the original edition; needs manual research"
the-complete-project-gutenberg-works-of-jane-austen-a-linked-index-of-all-pg-editions-of-jane-austen__austen-jane__unk,The Complete Project Gutenberg Works of Jane Austen: A Linked Index of all PG Editions of Jane Austen,"Austen, Jane",1817,false,,gutenberg,https://www.gutenberg.org/ebooks/31100,en,publication year not found via Open Library; needs manual research
the-anabasis-of-alexander-b-or-the-history-of-the-wars-and-conquests-of-alexander-the-great__arrian__unk,"The Anabasis of Alexander : $b or, The history of the wars and conquests of Alexander the Great",Arrian,175,false,,gutenberg,https://www.gutenberg.org/ebooks/46976,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
the-iliad__homer__unk,The Iliad,Homer,-650,false,,gutenberg,https://www.gutenberg.org/ebooks/6130,en,"classical/ancient work (author died before 1400) -- original composition predates reliable publication-year records, not looked up automatically; needs manual research"
the-great-gatsby__fitzgerald-f-scott-francis-scott__1920,The Great Gatsby,"Fitzgerald, F. Scott (Francis Scott)",1940,false,1920,gutenberg,https://www.gutenberg.org/ebooks/64317,en,publication year via Open Library (earliest edition found; not independently verified)
wuthering-heights__bronte-emily__1846,Wuthering Heights,"Brontë, Emily",1848,false,1846,gutenberg,https://www.gutenberg.org/ebooks/768,en,publication year via Open Library (earliest edition found; not independently verified)
the-hero-of-the-people-a-historical-romance-of-love-liberty-and-loyalty__dumas-alexandre__unk,"The Hero of the People: A Historical Romance of Love, Liberty and Loyalty","Dumas, Alexandre",1870,false,,gutenberg,https://www.gutenberg.org/ebooks/42681,en,"Open Library match discarded: returned 2019, which is more than 5 years after author's death (1870) -- likely an indexed reprint rather than the original edition; needs manual research"
the-treasure-of-pearls-a-romance-of-adventures-in-california__aimard-gustave__unk,The Treasure of Pearls: A Romance of Adventures in California,"Aimard, Gustave",1883,false,,gutenberg,https://www.gutenberg.org/ebooks/46276,en,publication year not found via Open Library; needs manual research
that-which-hath-wings-a-novel-of-the-day__dehan-richard__1918,That Which Hath Wings: A Novel of the Day,"Dehan, Richard",1932,false,1918,gutenberg,https://www.gutenberg.org/ebooks/51428,en,publication year via Open Library (earliest edition found; not independently verified)
linnet-a-romance__allen-grant__unk,Linnet: A Romance,"Allen, Grant",1899,false,,gutenberg,https://www.gutenberg.org/ebooks/48296,en,"Open Library match discarded: returned 2015, which is more than 5 years after author's death (1899) -- likely an indexed reprint rather than the original edition; needs manual research"
whose-body-a-lord-peter-wimsey-novel__sayers-dorothy-l-dorothy-leigh__unk,Whose Body? A Lord Peter Wimsey Novel,"Sayers, Dorothy L. (Dorothy Leigh)",1957,false,,gutenberg,https://www.gutenberg.org/ebooks/58820,en,publication year not found via Open Library; needs manual research
the-pirate-andrew-lang-edition__scott-walter__unk,The Pirate: Andrew Lang Edition,"Scott, Walter",1832,false,,gutenberg,https://www.gutenberg.org/ebooks/42389,en,publication year not found via Open Library; needs manual research
ecce-homo-complete-works-volume-seventeen__nietzsche-friedrich-wilhelm__unk,"Ecce Homo: Complete Works, Volume Seventeen","Nietzsche, Friedrich Wilhelm",1900,false,,gutenberg,https://www.gutenberg.org/ebooks/52190,en,"Open Library match discarded: returned 2018, which is more than 5 years after author's death (1900) -- likely an indexed reprint rather than the original edition; needs manual research"
forest-days-a-romance-of-old-times__james-g-p-r-george-payne-rainsford__unk,Forest Days: A Romance of Old Times,"James, G. P. R. (George Payne Rainsford)",1860,false,,gutenberg,https://www.gutenberg.org/ebooks/49987,en,publication year not found via Open Library; needs manual research
peter-pan-b-peter-and-wendy__barrie-j-m-james-matthew__unk,Peter Pan : $b [Peter and Wendy],"Barrie, J. M. (James Matthew)",1937,false,,gutenberg,https://www.gutenberg.org/ebooks/16,en,publication year not found via Open Library; needs manual research
tarrano-the-conqueror__cummings-ray__1930,Tarrano the Conqueror,"Cummings, Ray",1957,false,1930,gutenberg,https://www.gutenberg.org/ebooks/21638,en,publication year via Open Library (earliest edition found; not independently verified)
the-adventures-of-ferdinand-count-fathom-complete__smollett-t-tobias__unk,The Adventures of Ferdinand Count Fathom — Complete,"Smollett, T. (Tobias)",1771,false,,gutenberg,https://www.gutenberg.org/ebooks/6761,en,publication year not found via Open Library; needs manual research
cameron-of-lochiel__aubert-de-gaspe-philippe__unk,Cameron of Lochiel,"Aubert de Gaspé, Philippe",1871,false,,gutenberg,https://www.gutenberg.org/ebooks/53154,en,"Open Library match discarded: returned 1905, which is more than 5 years after author's death (1871) -- likely an indexed reprint rather than the original edition; needs manual research"
the-problem-of-cell-13__futrelle-jacques__1905,The problem of Cell 13,"Futrelle, Jacques",1912,false,1905,gutenberg,https://www.gutenberg.org/ebooks/57669,en,publication year via Open Library (earliest edition found; not independently verified)
grimms-fairy-tales__grimm-jacob__1800,Grimms' Fairy Tales,"Grimm, Jacob",1863,false,1800,gutenberg,https://www.gutenberg.org/ebooks/2591,en,"publication year via Open Library (earliest edition found; not independently verified); 1 additional co-author(s) not recorded, primary author only"
cranford__gaskell-elizabeth-cleghorn__1853,Cranford,"Gaskell, Elizabeth Cleghorn",1865,false,1853,gutenberg,https://www.gutenberg.org/ebooks/394,en,publication year via Open Library (earliest edition found; not independently verified)
susan-b-anthony-rebel-crusader-humanitarian__lutz-alma__2007,"Susan B. Anthony: Rebel, Crusader, Humanitarian","Lutz, Alma",,false,2007,gutenberg,https://www.gutenberg.org/ebooks/20439,en,publication year via Open Library (earliest edition found; not independently verified); author death year unknown (Gutendex has no record)
the-2006-cia-world-factbook__united-states-central-intelligence-agency__unk,The 2006 CIA World Factbook,United States. Central Intelligence Agency,,false,,gutenberg,https://www.gutenberg.org/ebooks/27509,en,publication year not found via Open Library; needs manual research; author death year unknown (Gutendex has no record)
she-who-sleeps-b-a-romance-of-new-york-and-the-nile__rohmer-sax__unk,She who sleeps : $b A romance of New York and the Nile,"Rohmer, Sax",1959,false,,gutenberg,https://www.gutenberg.org/ebooks/77092,en,publication year not found via Open Library; needs manual research
that-girl-montana__ryan-marah-ellis__1901,That Girl Montana,"Ryan, Marah Ellis",1934,false,1901,gutenberg,https://www.gutenberg.org/ebooks/27475,en,publication year via Open Library (earliest edition found; not independently verified)
history-of-tom-jones-a-foundling__fielding-henry__1749,"History of Tom Jones, a Foundling","Fielding, Henry",1754,false,1749,gutenberg,https://www.gutenberg.org/ebooks/6593,en,publication year via Open Library (earliest edition found; not independently verified)
what-will-people-say-a-novel__hughes-rupert__unk,What Will People Say? A Novel,"Hughes, Rupert",1956,false,,gutenberg,https://www.gutenberg.org/ebooks/38311,en,"Open Library match discarded: returned 2016, which is more than 5 years after author's death (1956) -- likely an indexed reprint rather than the original edition; needs manual research"
the-expedition-of-humphry-clinker__smollett-t-tobias__1771,The Expedition of Humphry Clinker,"Smollett, T. (Tobias)",1771,false,1771,gutenberg,https://www.gutenberg.org/ebooks/2160,en,publication year via Open Library (earliest edition found; not independently verified)
robert-orange-being-a-continuation-of-the-history-of-robert-orange__hobbes-john-oliver__unk,Robert Orange: Being a Continuation of the History of Robert Orange,"Hobbes, John Oliver",1906,false,,gutenberg,https://www.gutenberg.org/ebooks/27997,en,publication year not found via Open Library; needs manual research
the-passionate-elopement__mackenzie-compton__1910,The Passionate Elopement,"MacKenzie, Compton",1972,false,1910,gutenberg,https://www.gutenberg.org/ebooks/38177,en,publication year via Open Library (earliest edition found; not independently verified)
